B,11.96,-0.8,6.8,-0.44,0.96,8.6,2.64,-3.48,85.4,0,0,1000,0,0,0,0,100
B,8,13.8,7.84,2.6,0.64,7.32,1.92,7.56,83.36,0,0,1000,0,0,0,0,100
B,10.92,8.52,9.68,1.24,0.08,8.84,-3.2,19,77.84,0,0,1000,0,0,0,0,100
B,10.08,9.92,2.8,5.12,-0.8,10.8,-2.44,27.72,80.8,0,0,1000,0,0,0,0,100
B,9.08,6.08,3.08,0.24,-1.12,5.8,-5.04,7.28,81.72,0,0,1000,0,0,0,0,100
C,13.56,-0.24,25.48,-2.48,13.92,1.96,5.92,-0.32,19.04,0,0,1000,0,0,0,0,100
C,7.88,2.88,20.36,-1.72,10.36,2.24,5.08,5.36,27.08,0,0,1000,0,0,0,0,100
C,14.04,10.4,18.24,-0.44,6.32,3.88,-2.12,-18.44,12.48,0,0,1000,0,0,0,0,100
C,24.12,5.2,34,-0.44,14.04,4.92,0.04,0.92,7.96,0,0,1000,0,0,0,0,100
C,24.4,4.28,28.16,-0.4,11.36,3.24,0.36,-2.92,8.2,0,0,1000,0,0,0,0,100
D,10.52,-5.76,56.92,18.32,57.32,4.4,21.44,22.48,12,0,0,0,0,0,0,0,100
D,8.36,-1.96,57.84,12.12,58.76,3.24,29.96,19.2,23.04,0,0,0,0,0,0,0,100
D,16.2,-6.28,63.8,13.16,66.68,7,44.16,3.12,24.88,0,0,0,0,0,0,0,100
D,9.88,-6.76,58.76,17.96,54.32,8.88,30.48,39,9.84,0,0,0,0,0,0,0,100
D,11.2,-6.2,64.96,13.12,57.6,5.32,41.96,28.56,12.2,0,0,0,0,0,0,0,100
E,59.92,29.88,62.84,7.44,72.96,6.84,68.76,15.08,55.24,0,0,1000,0,0,0,1000,100
E,66.6,-0.64,64.64,1.68,72.32,3.52,82.28,48.6,46.08,0,0,1000,0,0,0,1000,100
E,71.2,-0.52,66.64,7.96,77.16,6.04,66.48,28.6,45.56,0,0,1000,0,0,0,1000,100
E,62.04,23.08,52.96,20.08,61.04,9.24,80.64,40.64,38.56,0,0,1000,0,0,0,1000,100
E,71.24,37.28,61.36,21.88,61.28,12.92,93.16,53.6,68.28,0,0,1000,0,0,0,1000,100
F,72.44,0.64,2.6,2.04,0.16,5.76,-1.08,67.52,10.4,0,0,0,0,0,0,0,100
F,82.44,-0.04,0.72,4.4,-1.44,6.4,-4.68,73.48,8.04,0,0,0,0,0,0,0,100
F,85.12,-6.68,3.4,0.72,-0.32,4.4,-6.76,72.32,8.4,0,0,0,0,0,0,0,100
F,86.96,-2.96,1.72,1.84,-1.44,5.32,-4.52,62.48,9.04,0,0,0,0,0,0,0,100
F,86.2,-0.36,0.92,8.28,-1.08,8.04,-4,74.28,9.68,0,0,0,0,0,0,0,100
G,13.52,5.08,81.4,3.12,83.36,10.2,68.36,4.88,29.4,0,0,1000,0,0,0,0,-100
G,12.24,6.64,80.16,1.76,81.48,5.84,54.04,13,29.88,0,0,1000,0,0,0,0,-100
G,15.64,-4.2,81.44,1.44,81.12,6.64,59.16,-3,41.12,0,0,1000,0,0,0,0,-100
G,11.32,0.6,82.16,3.56,79.56,7.88,55.08,-3.28,40.8,0,0,1000,0,0,0,0,-100
G,12.52,0.36,86.32,4.88,81.84,9.92,63.52,-5.48,36.84,0,0,1000,0,0,0,0,-100
H,6.72,11.88,6.32,6.4,78.32,10.32,60.36,-6.52,62.92,0,0,1000,0,0,0,0,-100
H,6.36,12.44,6.2,2.32,74.04,4.8,53.96,31.96,29.96,0,0,1000,0,0,0,0,-100
H,6.32,15.16,7.16,2.6,71.92,6,52.76,20.08,29.84,0,0,1000,0,0,0,0,-100
H,3.36,16.24,4,6.28,75.36,6.96,46.48,10.32,44.28,0,0,1000,0,0,0,0,-100
H,3.68,6.12,3.96,2.2,75.28,10.08,63.52,14.96,47.24,0,0,1000,0,0,0,0,-100
I,68.32,76.12,64.96,70.64,72.08,60.96,-3.96,90.88,4.88,0,1000,1000,0,0,0,0,100
I,87.52,81.2,62.4,72.96,59.04,45.92,-1.96,68.04,31.72,0,1000,1000,0,0,0,0,100
I,76.28,90.4,66.76,74.08,70.16,66.6,-5.12,80.52,12.64,0,1000,1000,0,0,0,0,100
I,92.8,84.56,77,67.32,55.68,64.64,-8.76,55.16,25.16,0,1000,1000,0,0,0,0,100
I,88.24,89.84,68.08,78.24,56.84,49.56,-2.44,61.88,30.56,0,1000,1000,0,0,0,0,100
J,66.32,69.88,62.76,67.64,71.04,56.76,-5.32,80.96,4.44,0,1000,1000,0,0,0,0,-100
J,84.08,73.64,59.24,68.96,57.96,42.52,-3.24,69.72,29.84,0,1000,1000,0,0,0,0,-100
J,71.76,75.96,58.52,64.6,57.4,53.68,-8.2,61.08,13.24,0,1000,1000,0,0,0,0,-100
J,88.68,80.68,75,64,55.36,59.4,-9.96,50.52,21.68,0,1000,1000,0,0,0,0,-100
J,86.24,86.72,64.6,76.56,53.84,49.4,-4.36,54.56,29.08,0,1000,1000,0,0,0,0,-100
K,13.56,23.92,4.52,23.2,70.88,62.96,79.24,-10.48,28,0,0,0,0,0,0,0,100
